code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
918,Woreda 12,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
918,ወረዳ 12,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
919,Woreda 13,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
919,ወረዳ 13,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
920,Woreda 14,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
920,ወረዳ 14,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
921,Woreda 15,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
921,ወረዳ 15,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
922,Woreda 16,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
922,ወረዳ 16,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
923,Woreda 17,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
923,ወረዳ 17,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
924,Woreda 18,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
924,ወረዳ 18,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
925,Woreda 19,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
925,ወረዳ 19,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
926,Woreda 20,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
926,ወረዳ 20,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
927,Woreda 22,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
927,ወረዳ 22,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
928,Woreda 01,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
928,ወረዳ 01,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
929,Woreda 02,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
929,ወረዳ 02,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
930,Woreda 03,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
930,ወረዳ 03,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
931,Woreda 04,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
931,ወረዳ 04,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
932,Woreda 05,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
932,ወረዳ 05,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
933,Woreda 06,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
933,ወረዳ 06,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
934,Woreda 07,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
934,ወረዳ 07,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
935,Woreda 08,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
935,ወረዳ 08,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
936,Woreda 09,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
936,ወረዳ 09,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
937,Woreda 10,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
937,ወረዳ 10,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
938,Woreda 11,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
938,ወረዳ 11,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
939,Woreda 12,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
939,ወረዳ 12,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
940,Woreda 13,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
940,ወረዳ 13,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
941,Woreda 14,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
941,ወረዳ 14,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
942,Woreda 15,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
942,ወረዳ 15,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
943,Woreda 16,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
943,ወረዳ 16,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
944,Woreda 17,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
944,ወረዳ 17,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
945,Woreda 18,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
945,ወረዳ 18,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
946,Woreda 19,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
946,ወረዳ 19,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
947,Woreda 20,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
947,ወረዳ 20,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
948,Woreda 22,4,Woreda,NSK,eng,t,110011,2021-02-10 10:01:01.635388
948,ወረዳ 22,4,ወረዳ,NSK,amh,t,110011,2021-02-10 10:01:01.635388
949,Woreda 01,4,Woreda,YKK,eng,t,110011,2021-02-10 10:01:01.635388
949,ወረዳ 01,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:01:01.635388
950,Woreda 02,4,Woreda,YKK,eng,t,110011,2021-02-10 10:01:01.635388
950,ወረዳ 02,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:01:01.635388
951,Woreda 03,4,Woreda,YKK,eng,t,110011,2021-02-10 10:01:01.635388
951,ወረዳ 03,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:01:01.635388
BDZ,ባህር ዳር ልዩ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
ASZ,Argobba Special Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
ASZ,አርጎባ ልዩ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
AKI,Akaki Kality,2,Zone,AAB,eng,t,110011,2021-02-10 07:55:07.585804
AKI,አቃቂ ቃሊቲ,2,ዞን,AAB,amh,t,110011,2021-02-10 07:55:07.585804
568,Gomibora,4,Woreda,HAD,eng,t,110011,2021-02-10 10:23:34.521401
568,ጎሚቦራ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:23:34.521401
569,Hosaena town,4,Woreda,HAD,eng,t,110011,2021-02-10 10:23:34.521401
569,ሆሳእና ከተማ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:23:34.521401
570,Lemo woreda,4,Woreda,HAD,eng,t,110011,2021-02-10 10:23:34.521401
570,ሌሞ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:23:34.521401
571,Mirab Badawacho,4,Woreda,HAD,eng,t,110011,2021-02-10 10:24:58.452785
571,ምዕራብ ባዳዋቾ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:24:58.452785
572,Misha,4,Woreda,HAD,eng,t,110011,2021-02-10 10:25:53.480987
572,ሚሻ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:25:53.480987
573,Misraq Badawacho,4,Woreda,HAD,eng,t,110011,2021-02-10 10:25:53.480987
573,ምስራቅ ባዳዋቾ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:25:53.480987
700,Warder,4,Woreda,DOL,eng,t,110011,2021-02-10 10:30:17.801648
708,ማይጨው,4,ወረዳ,TSHZ,amh,t,110011,2021-02-10 10:33:35.177524
709,Raya Azebo,4,Woreda,TSHZ,eng,t,110011,2021-02-10 10:33:35.177524
709,ራያ አዘቦ,4,ወረዳ,TSHZ,amh,t,110011,2021-02-10 10:33:35.177524
710,Enderta,4,Woreda,`TSEZ,eng,t,110011,2021-02-10 10:33:35.177524
710,እንደርታ,4,ወረዳ,`TSEZ,amh,t,110011,2021-02-10 10:33:35.177524
711,Samre,4,Woreda,`TSEZ,eng,t,110011,2021-02-10 10:33:35.177524
711,ሳምሬ,4,ወረዳ,`TSEZ,amh,t,110011,2021-02-10 10:33:35.177524
712,Hintalo Wajirat,4,Woreda,`TSEZ,eng,t,110011,2021-02-10 10:33:35.177524
712,ሂንታሎ ዋጂራት,4,ወረዳ,`TSEZ,amh,t,110011,2021-02-10 10:33:35.177524
713,Degua Tembien,4,Woreda,`TSEZ,eng,t,110011,2021-02-10 10:33:35.177524
713,ደጉዋ ተምቢየን,4,ወረዳ,`TSEZ,amh,t,110011,2021-02-10 10:33:35.177524
714,Abergele,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
714,አበርገሌ,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
715,Adwa,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
715,አድዋ,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
716,Enticho,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
716,እንጦጦ,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
717,Mereb Lehe,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
717,መረብ ለሄ,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
718,Werie Lehe,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
718,ወሪ ልሄ,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
719,Kola Tembien,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
719,ቆላ ተምቢን,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
720,La'ilay Maychew,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
720,ላኢላይ ማይጨው,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
721,Naeder Adet,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
721,ናደር አዴት,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
722,Tahtay Maychew,4,Woreda,TCEZ,eng,t,110011,2021-02-10 10:33:35.177524
722,ታሕታይ ማይጨው,4,ወረዳ,TCEZ,amh,t,110011,2021-02-10 10:33:35.177524
723,Mekele,4,Woreda,TMSZ,eng,t,110011,2021-02-10 10:33:35.177524
723,መቀሌ,4,ወረዳ,TMSZ,amh,t,110011,2021-02-10 10:33:35.177524
724,Kafta Humera,4,Woreda,TWSZ,eng,t,110011,2021-02-10 10:33:35.177524
724,ቃፍታ ሁመራ,4,ወረዳ,TWSZ,amh,t,110011,2021-02-10 10:33:35.177524
725,Tsegede,4,Woreda,TWSZ,eng,t,110011,2021-02-10 10:33:35.177524
725,ፀገዴ,4,ወረዳ,TWSZ,amh,t,110011,2021-02-10 10:33:35.177524
726,Welkait,4,Woreda,TWSZ,eng,t,110011,2021-02-10 10:33:35.177524
726,ወለካይት,4,ወረዳ,TWSZ,amh,t,110011,2021-02-10 10:33:35.177524
727,Atsbi Wenberta,4,Woreda,TESZ,eng,t,110011,2021-02-10 10:33:35.177524
727,ኣጽቢ ወንበርታ,4,ወረዳ,TESZ,amh,t,110011,2021-02-10 10:33:35.177524
728,Gulomahda,4,Woreda,TESZ,eng,t,110011,2021-02-10 10:33:35.177524
728,ጉሎማዳ,4,ወረዳ,TESZ,amh,t,110011,2021-02-10 10:33:35.177524
729,Kilte Awulaelo,4,Woreda,TESZ,eng,t,110011,2021-02-10 10:33:35.177524
729,ክልተ ኣውላእሎ,4,ወረዳ,TESZ,amh,t,110011,2021-02-10 10:33:35.177524
730,Ganta Afeshum,4,Woreda,TESZ,eng,t,110011,2021-02-10 10:33:35.177524
730,ጋንታ ኣፈሽኩም,4,ወረዳ,TESZ,amh,t,110011,2021-02-10 10:33:35.177524
731,Hawzen,4,Woreda,TESZ,eng,t,110011,2021-02-10 10:33:35.177524
731,ሀውዜን,4,ወረዳ,TESZ,amh,t,110011,2021-02-10 10:33:35.177524
732,Irob,4,Woreda,TESZ,eng,t,110011,2021-02-10 10:33:35.177524
732,ኢሮብ,4,ወረዳ,TESZ,amh,t,110011,2021-02-10 10:33:35.177524
733,Saesi Tsaedaemba,4,Woreda,TESZ,eng,t,110011,2021-02-10 10:33:35.177524
779,Sherkole,4,Woreda,ASS,eng,t,110011,2021-02-10 10:33:35.177524
733,ሳእሲ ፃዕዳምባ,4,ወረዳ,TESZ,amh,t,110011,2021-02-10 10:33:35.177524
734,Asgede Tsimbela,4,Woreda,TNWZ,eng,t,110011,2021-02-10 10:33:35.177524
734,አስገደ ጽምበላ,4,ወረዳ,TNWZ,amh,t,110011,2021-02-10 10:33:35.177524
735,Medebay Zana,4,Woreda,TNWZ,eng,t,110011,2021-02-10 10:33:35.177524
735,መደባይ ዛና,4,ወረዳ,TNWZ,amh,t,110011,2021-02-10 10:33:35.177524
736,Tahtay Koraro,4,Woreda,TNWZ,eng,t,110011,2021-02-10 10:33:35.177524
736,ታሕታይ ቆራሮ,4,ወረዳ,TNWZ,amh,t,110011,2021-02-10 10:33:35.177524
737,Tselemti,4,Woreda,TNWZ,eng,t,110011,2021-02-10 10:33:35.177524
737,ጸለምቲ,4,ወረዳ,TNWZ,amh,t,110011,2021-02-10 10:33:35.177524
738,La'ilay Adiyabo,4,Woreda,TNWZ,eng,t,110011,2021-02-10 10:33:35.177524
738,ላኢላይ አዲያቦ,4,ወረዳ,TNWZ,amh,t,110011,2021-02-10 10:33:35.177524
739,Tahtay Adiyabo,4,Woreda,TNWZ,eng,t,110011,2021-02-10 10:33:35.177524
739,ታሕታይ ኣዲያቦ,4,ወረዳ,TNWZ,amh,t,110011,2021-02-10 10:33:35.177524
740,Afambo,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
740,አፋምቦ,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
741,Dubti,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
741,ዱብቲ,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
742,Ada'ar,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
742,አዳአር,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
743,Chifra,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
743,ቺፍራ,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
744,Mille,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
744,ሚሌ,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
745,Asayita,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
745,ኣሳይታ,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
746,Elidar,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
746,ኤሊዳር,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
747,Garani,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
747,ጋራን,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
748,Semera Logia,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
748,ሰመራ ሎጊያ,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
749,Kori,4,Woreda,AWR,eng,t,110011,2021-02-10 10:33:35.177524
749,ኮሪ,4,ወረዳ,AWR,amh,t,110011,2021-02-10 10:33:35.177524
750,Abala,4,Woreda,KBR,eng,t,110011,2021-02-10 10:33:35.177524
750,አባላ,4,ወረዳ,KBR,amh,t,110011,2021-02-10 10:33:35.177524
751,Afdera,4,Woreda,KBR,eng,t,110011,2021-02-10 10:33:35.177524
751,አፍዴራ,4,ወረዳ,KBR,amh,t,110011,2021-02-10 10:33:35.177524
752,Berhale,4,Woreda,KBR,eng,t,110011,2021-02-10 10:33:35.177524
752,በርሀሌ,4,ወረዳ,KBR,amh,t,110011,2021-02-10 10:33:35.177524
753,Dallol,4,Woreda,KBR,eng,t,110011,2021-02-10 10:33:35.177524
753,ዳሎል,4,ወረዳ,KBR,amh,t,110011,2021-02-10 10:33:35.177524
754,Megale,4,Woreda,KBR,eng,t,110011,2021-02-10 10:33:35.177524
754,ሜጋሌ,4,ወረዳ,KBR,amh,t,110011,2021-02-10 10:33:35.177524
755,Bidu,4,Woreda,KBR,eng,t,110011,2021-02-10 10:33:35.177524
755,ቢዱ,4,ወረዳ,KBR,amh,t,110011,2021-02-10 10:33:35.177524
756,Erebti,4,Woreda,KBR,eng,t,110011,2021-02-10 10:33:35.177524
756,ኤረብቲ,4,ወረዳ,KBR,amh,t,110011,2021-02-10 10:33:35.177524
757,Dalifage,4,Woreda,HIR,eng,t,110011,2021-02-10 10:33:35.177524
757,ዳሊፋጅ,4,ወረዳ,HIR,amh,t,110011,2021-02-10 10:33:35.177524
758,Hadele Ele,4,Woreda,HIR,eng,t,110011,2021-02-10 10:33:35.177524
758,ሀደለ እሌ,4,ወረዳ,HIR,amh,t,110011,2021-02-10 10:33:35.177524
759,Telalak,4,Woreda,HIR,eng,t,110011,2021-02-10 10:33:35.177524
759,ተላላክ,4,ወረዳ,HIR,amh,t,110011,2021-02-10 10:33:35.177524
760,Dewe,4,Woreda,HIR,eng,t,110011,2021-02-10 10:33:35.177524
760,ድዌ,4,ወረዳ,HIR,amh,t,110011,2021-02-10 10:33:35.177524
761,Simurobi Gele'alo,4,Woreda,HIR,eng,t,110011,2021-02-10 10:33:35.177524
761,ሲሙሮቢ ገለአሎ,4,ወረዳ,HIR,amh,t,110011,2021-02-10 10:33:35.177524
762,Yangudi,4,Woreda,HIR,eng,t,110011,2021-02-10 10:33:35.177524
762,ያንጉዲ,4,ወረዳ,HIR,amh,t,110011,2021-02-10 10:33:35.177524
763,Aura,4,Woreda,FTR,eng,t,110011,2021-02-10 10:33:35.177524
763,ኦራ,4,ወረዳ,FTR,amh,t,110011,2021-02-10 10:33:35.177524
764,Ewa,4,Woreda,FTR,eng,t,110011,2021-02-10 10:33:35.177524
764,ኢዋ,4,ወረዳ,FTR,amh,t,110011,2021-02-10 10:33:35.177524
765,Gulina,4,Woreda,FTR,eng,t,110011,2021-02-10 10:33:35.177524
765,ጉሊና,4,ወረዳ,FTR,amh,t,110011,2021-02-10 10:33:35.177524
766,Teru,4,Woreda,FTR,eng,t,110011,2021-02-10 10:33:35.177524
766,ቴሩ,4,ወረዳ,FTR,amh,t,110011,2021-02-10 10:33:35.177524
767,Yalo,4,Woreda,FTR,eng,t,110011,2021-02-10 10:33:35.177524
767,ያሎ,4,ወረዳ,FTR,amh,t,110011,2021-02-10 10:33:35.177524
768,canruka,4,Woreda,GBR,eng,t,110011,2021-02-10 10:33:35.177524
768,ካንሩካ,4,ወረዳ,GBR,amh,t,110011,2021-02-10 10:33:35.177524
769,Awash Fentale,4,Woreda,GBR,eng,t,110011,2021-02-10 10:33:35.177524
769,አዋሽ ፈንታሌ,4,ወረዳ,GBR,amh,t,110011,2021-02-10 10:33:35.177524
770,Gewane,4,Woreda,GBR,eng,t,110011,2021-02-10 10:33:35.177524
770,ገዋኔ,4,ወረዳ,GBR,amh,t,110011,2021-02-10 10:33:35.177524
771,Amibara,4,Woreda,GBR,eng,t,110011,2021-02-10 10:33:35.177524
771,አሚባራ,4,ወረዳ,GBR,amh,t,110011,2021-02-10 10:33:35.177524
772,Mao-Komo,4,Woreda,BGID,eng,t,110011,2021-02-10 10:33:35.177524
772,ማኦ-ኮሞ,4,ወረዳ,BGID,amh,t,110011,2021-02-10 10:33:35.177524
773,Pawe,4,Woreda,BGID,eng,t,110011,2021-02-10 10:33:35.177524
773,ፓዌ,4,ወረዳ,BGID,amh,t,110011,2021-02-10 10:33:35.177524
774,Bambasi,4,Woreda,ASS,eng,t,110011,2021-02-10 10:33:35.177524
774,ባምባሲ,4,ወረዳ,ASS,amh,t,110011,2021-02-10 10:33:35.177524
775,Assosa,4,Woreda,ASS,eng,t,110011,2021-02-10 10:33:35.177524
775,አሶሳ,4,ወረዳ,ASS,amh,t,110011,2021-02-10 10:33:35.177524
776,Horazab,4,Woreda,ASS,eng,t,110011,2021-02-10 10:33:35.177524
776,ሆራዛብ,4,ወረዳ,ASS,amh,t,110011,2021-02-10 10:33:35.177524
777,Menge,4,Woreda,ASS,eng,t,110011,2021-02-10 10:33:35.177524
777,መንጌ,4,ወረዳ,ASS,amh,t,110011,2021-02-10 10:33:35.177524
778,Oda Bildigilu,4,Woreda,ASS,eng,t,110011,2021-02-10 10:33:35.177524
778,ኦዳ ቢልዲጊሉ,4,ወረዳ,ASS,amh,t,110011,2021-02-10 10:33:35.177524
779,ሸርኮል,4,ወረዳ,ASS,amh,t,110011,2021-02-10 10:33:35.177524
780,Agalo Mite,4,Woreda,KAZ,eng,t,110011,2021-02-10 10:33:35.177524
780,አጋሎ ሚቴ,4,ወረዳ,KAZ,amh,t,110011,2021-02-10 10:33:35.177524
781,Kamashi,4,Woreda,KAZ,eng,t,110011,2021-02-10 10:33:35.177524
781,ካማሺ,4,ወረዳ,KAZ,amh,t,110011,2021-02-10 10:33:35.177524
782,Belo Jegonfoy,4,Woreda,KAZ,eng,t,110011,2021-02-10 10:33:35.177524
782,ቤሎ ጀጎንፎይ,4,ወረዳ,KAZ,amh,t,110011,2021-02-10 10:33:35.177524
783,Sadal,4,Woreda,KAZ,eng,t,110011,2021-02-10 10:33:35.177524
783,ሳዳል,4,ወረዳ,KAZ,amh,t,110011,2021-02-10 10:33:35.177524
784,Mandura,4,Woreda,MEZ,eng,t,110011,2021-02-10 10:33:35.177524
784,ማንዱራ,4,ወረዳ,MEZ,amh,t,110011,2021-02-10 10:33:35.177524
785,Guba,4,Woreda,MEZ,eng,t,110011,2021-02-10 10:33:35.177524
785,ጉባ,4,ወረዳ,MEZ,amh,t,110011,2021-02-10 10:33:35.177524
786,Bulen,4,Woreda,MEZ,eng,t,110011,2021-02-10 10:33:35.177524
786,ቡለን,4,ወረዳ,MEZ,amh,t,110011,2021-02-10 10:33:35.177524
787,Wenbera,4,Woreda,MEZ,eng,t,110011,2021-02-10 10:33:35.177524
787,ወንበራ,4,ወረዳ,MEZ,amh,t,110011,2021-02-10 10:33:35.177524
788,Dibate,4,Woreda,MEZ,eng,t,110011,2021-02-10 10:33:35.177524
788,ዲባቴ,4,ወረዳ,MEZ,amh,t,110011,2021-02-10 10:33:35.177524
789,Dangur,4,Woreda,MEZ,eng,t,110011,2021-02-10 10:33:35.177524
789,ዳንጉር,4,ወረዳ,MEZ,amh,t,110011,2021-02-10 10:33:35.177524
790,Itang,4,Woreda,GIDD,eng,t,110011,2021-02-10 10:33:35.177524
790,ኢታንግ,4,ወረዳ,GIDD,amh,t,110011,2021-02-10 10:33:35.177524
791,Abobo,4,Woreda,ANWZ,eng,t,110011,2021-02-10 10:33:35.177524
791,አቦቦ,4,ወረዳ,ANWZ,amh,t,110011,2021-02-10 10:33:35.177524
792,Gambela,4,Woreda,ANWZ,eng,t,110011,2021-02-10 10:33:35.177524
792,ጋምቤላ,4,ወረዳ,ANWZ,amh,t,110011,2021-02-10 10:33:35.177524
793,Gog,4,Woreda,ANWZ,eng,t,110011,2021-02-10 10:33:35.177524
793,ጎግ,4,ወረዳ,ANWZ,amh,t,110011,2021-02-10 10:33:35.177524
794,Jor,4,Woreda,ANWZ,eng,t,110011,2021-02-10 10:33:35.177524
794,ጆር,4,ወረዳ,ANWZ,amh,t,110011,2021-02-10 10:33:35.177524
795,Jikawo,4,Woreda,NURZ,eng,t,110011,2021-02-10 10:33:35.177524
795,ጂካዎ,4,ወረዳ,NURZ,amh,t,110011,2021-02-10 10:33:35.177524
796,Lare,4,Woreda,NURZ,eng,t,110011,2021-02-10 10:33:35.177524
796,ላሬ,4,ወረዳ,NURZ,amh,t,110011,2021-02-10 10:33:35.177524
797,Akobo,4,Woreda,NURZ,eng,t,110011,2021-02-10 10:33:35.177524
797,አኮቦ,4,ወረዳ,NURZ,amh,t,110011,2021-02-10 10:33:35.177524
798,Matar,4,Woreda,NURZ,eng,t,110011,2021-02-10 10:33:35.177524
798,ማታር,4,ወረዳ,NURZ,amh,t,110011,2021-02-10 10:33:35.177524
799,Makuey,4,Woreda,NURZ,eng,t,110011,2021-02-10 10:33:35.177524
799,ማኩአይ,4,ወረዳ,NURZ,amh,t,110011,2021-02-10 10:33:35.177524
576,Mirab Sooro woreda,4,Woreda,HAD,eng,t,110011,2021-02-10 10:33:49.933839
576,ምዕራብ ሶሮ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:33:49.933839
577,Siraro woreda,4,Woreda,HAD,eng,t,110011,2021-02-10 10:33:49.933839
577,ሲራሮ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:33:49.933839
578,Bule,4,Woreda,GED,eng,t,110011,2021-02-10 10:33:49.933839
578,ቡሌ,4,ወረዳ,GED,amh,t,110011,2021-02-10 10:33:49.933839
579,Dila town,4,Woreda,GED,eng,t,110011,2021-02-10 10:33:49.933839
579,ዲላ ከተማ,4,ወረዳ,GED,amh,t,110011,2021-02-10 10:33:49.933839
SDZ,Sidama zone,2,Zone,SDM,eng,t,110011,2021-02-10 07:55:07.585804
461,አዋሳከተማ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
461,AwasaTown,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
462,አለታ ወንዶ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
462,Aleta Wendo,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
463,አርቤጎና,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
463,Arbegona,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
464,አሮሬሳ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
470,ቼሪ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
470,Chere,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
471,አለታ ቹኮ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
471,AletaChuko,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
472,ዳሌ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
472,Dale,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
473,ዳራ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
473,Dara,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
474,ጎርቼ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
474,Gorche,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
475,ሁላ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
475,Hula,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
476,ሎኮ አባያ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
